action_id,alert_id,analyst_id,timestamp,action_type,action_result,notes
ACT-005493,ALT-001413,ANL-3006,2026-01-08T06:43:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005494,ALT-001413,ANL-3006,2026-01-08T06:53:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005495,ALT-001414,ANL-3004,2026-01-08T08:51:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005496,ALT-001414,ANL-3004,2026-01-08T09:01:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005497,ALT-001414,ANL-3004,2026-01-08T09:11:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005498,ALT-001414,ANL-3004,2026-01-08T09:13:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005499,ALT-001415,ANL-3001,2026-01-08T04:04:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005500,ALT-001415,ANL-3001,2026-01-08T04:06:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005501,ALT-001415,ANL-3001,2026-01-08T04:12:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005502,ALT-001415,ANL-3001,2026-01-08T04:20:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005503,ALT-001416,ANL-3006,2026-01-08T06:21:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005504,ALT-001416,ANL-3006,2026-01-08T06:29:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005505,ALT-001416,ANL-3006,2026-01-08T06:32:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005506,ALT-001416,ANL-3006,2026-01-08T06:42:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005507,ALT-001417,ANL-3002,2026-01-08T07:43:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005508,ALT-001417,ANL-3002,2026-01-08T07:50:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005509,ALT-001418,ANL-3002,2026-01-08T05:14:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005510,ALT-001418,ANL-3002,2026-01-08T05:20:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005511,ALT-001418,ANL-3002,2026-01-08T05:29:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005512,ALT-001418,ANL-3002,2026-01-08T05:32:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005513,ALT-001419,ANL-3003,2026-01-09T02:22:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005514,ALT-001419,ANL-3003,2026-01-09T02:28:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005515,ALT-001419,ANL-3003,2026-01-09T02:34:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005516,ALT-001419,ANL-3003,2026-01-09T02:39:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005517,ALT-001420,ANL-3008,2026-01-08T11:03:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005518,ALT-001420,ANL-3008,2026-01-08T11:09:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005519,ALT-001421,ANL-3001,2026-01-08T17:31:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005520,ALT-001421,ANL-3001,2026-01-08T17:41:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005521,ALT-001421,ANL-3001,2026-01-08T17:49:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005522,ALT-001421,ANL-3001,2026-01-08T17:56:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005523,ALT-001422,ANL-3005,2026-01-08T15:25:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005524,ALT-001422,ANL-3005,2026-01-08T15:31:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005525,ALT-001422,ANL-3005,2026-01-08T15:34:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005526,ALT-001422,ANL-3005,2026-01-08T15:42:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005527,ALT-001423,ANL-3005,2026-01-08T05:22:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005528,ALT-001423,ANL-3005,2026-01-08T05:28:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005529,ALT-001423,ANL-3005,2026-01-08T05:36:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005530,ALT-001423,ANL-3005,2026-01-08T05:43:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005531,ALT-001424,ANL-3005,2026-01-08T15:08:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005532,ALT-001424,ANL-3005,2026-01-08T15:14:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005533,ALT-001424,ANL-3005,2026-01-08T15:16:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005534,ALT-001424,ANL-3005,2026-01-08T15:18:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005535,ALT-001425,ANL-3008,2026-01-08T05:45:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005536,ALT-001425,ANL-3008,2026-01-08T05:54:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005537,ALT-001426,ANL-3009,2026-01-08T19:13:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005538,ALT-001426,ANL-3009,2026-01-08T19:23:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005539,ALT-001426,ANL-3009,2026-01-08T19:29:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005540,ALT-001426,ANL-3009,2026-01-08T19:35:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005541,ALT-001427,ANL-3004,2026-01-08T03:40:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005542,ALT-001427,ANL-3004,2026-01-08T03:47:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005543,ALT-001427,ANL-3004,2026-01-08T03:51:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005544,ALT-001427,ANL-3004,2026-01-08T03:57:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005545,ALT-001428,ANL-3007,2026-01-08T22:44:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005546,ALT-001428,ANL-3007,2026-01-08T22:48:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005547,ALT-001428,ANL-3007,2026-01-08T22:58:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005548,ALT-001428,ANL-3007,2026-01-08T23:06:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005549,ALT-001429,ANL-3008,2026-01-08T22:28:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005550,ALT-001429,ANL-3008,2026-01-08T22:31:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005551,ALT-001429,ANL-3008,2026-01-08T22:33:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005552,ALT-001429,ANL-3008,2026-01-08T22:41:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005553,ALT-001430,ANL-3004,2026-01-08T10:04:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005554,ALT-001430,ANL-3004,2026-01-08T10:14:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005555,ALT-001430,ANL-3004,2026-01-08T10:17:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005556,ALT-001430,ANL-3004,2026-01-08T10:23:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005557,ALT-001431,ANL-3004,2026-01-08T11:24:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005558,ALT-001431,ANL-3004,2026-01-08T11:25:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005559,ALT-001431,ANL-3004,2026-01-08T11:26:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005560,ALT-001431,ANL-3004,2026-01-08T11:28:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005561,ALT-001432,ANL-3007,2026-01-08T03:36:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005562,ALT-001432,ANL-3007,2026-01-08T03:38:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005563,ALT-001432,ANL-3007,2026-01-08T03:48:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005564,ALT-001432,ANL-3007,2026-01-08T03:53:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005565,ALT-001433,ANL-3004,2026-01-08T14:51:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005566,ALT-001433,ANL-3004,2026-01-08T14:58:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005567,ALT-001433,ANL-3004,2026-01-08T15:01:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005568,ALT-001433,ANL-3004,2026-01-08T15:10:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005569,ALT-001434,ANL-3006,2026-01-08T11:59:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005570,ALT-001434,ANL-3006,2026-01-08T12:04:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005571,ALT-001434,ANL-3006,2026-01-08T12:07:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005572,ALT-001434,ANL-3006,2026-01-08T12:16:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005573,ALT-001435,ANL-3006,2026-01-08T22:23:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005574,ALT-001435,ANL-3006,2026-01-08T22:24:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005575,ALT-001435,ANL-3006,2026-01-08T22:29:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005576,ALT-001435,ANL-3006,2026-01-08T22:31:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005577,ALT-001436,ANL-3007,2026-01-08T20:34:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005578,ALT-001436,ANL-3007,2026-01-08T20:43:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005579,ALT-001436,ANL-3007,2026-01-08T20:44:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005580,ALT-001436,ANL-3007,2026-01-08T20:47:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005581,ALT-001437,ANL-3006,2026-01-08T19:51:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005582,ALT-001437,ANL-3006,2026-01-08T19:59:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005583,ALT-001437,ANL-3006,2026-01-08T20:02:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005584,ALT-001437,ANL-3006,2026-01-08T20:08:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005585,ALT-001438,ANL-3003,2026-01-08T10:52:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005586,ALT-001438,ANL-3003,2026-01-08T10:57:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005587,ALT-001438,ANL-3003,2026-01-08T11:05:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005588,ALT-001438,ANL-3003,2026-01-08T11:11:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005589,ALT-001439,ANL-3002,2026-01-08T14:24:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005590,ALT-001439,ANL-3002,2026-01-08T14:31:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005591,ALT-001439,ANL-3002,2026-01-08T14:34:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005592,ALT-001439,ANL-3002,2026-01-08T14:40:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005593,ALT-001440,ANL-3006,2026-01-08T10:20:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005594,ALT-001440,ANL-3006,2026-01-08T10:30:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005595,ALT-001440,ANL-3006,2026-01-08T10:38:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005596,ALT-001440,ANL-3006,2026-01-08T10:44:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005597,ALT-001441,ANL-3006,2026-01-09T07:26:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005598,ALT-001441,ANL-3006,2026-01-09T07:33:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005599,ALT-001441,ANL-3006,2026-01-09T07:34:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005600,ALT-001441,ANL-3006,2026-01-09T07:39:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005601,ALT-001442,ANL-3005,2026-01-09T23:39:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005602,ALT-001442,ANL-3005,2026-01-09T23:48:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005603,ALT-001442,ANL-3005,2026-01-09T23:56:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005604,ALT-001442,ANL-3005,2026-01-10T00:06:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005605,ALT-001443,ANL-3002,2026-01-09T10:08:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005606,ALT-001443,ANL-3002,2026-01-09T10:14:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005607,ALT-001443,ANL-3002,2026-01-09T10:20:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005608,ALT-001443,ANL-3002,2026-01-09T10:22:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005609,ALT-001444,ANL-3002,2026-01-09T17:29:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005610,ALT-001444,ANL-3002,2026-01-09T17:30:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005611,ALT-001444,ANL-3002,2026-01-09T17:37:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005612,ALT-001444,ANL-3002,2026-01-09T17:46:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005613,ALT-001445,ANL-3001,2026-01-09T11:31:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005614,ALT-001445,ANL-3001,2026-01-09T11:39:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005615,ALT-001445,ANL-3001,2026-01-09T11:43:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005616,ALT-001445,ANL-3001,2026-01-09T11:50:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005617,ALT-001446,ANL-3002,2026-01-09T17:11:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005618,ALT-001446,ANL-3002,2026-01-09T17:21:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005619,ALT-001446,ANL-3002,2026-01-09T17:23:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005620,ALT-001446,ANL-3002,2026-01-09T17:30:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005621,ALT-001447,ANL-3009,2026-01-09T15:13:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005622,ALT-001447,ANL-3009,2026-01-09T15:19:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005623,ALT-001447,ANL-3009,2026-01-09T15:24:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005624,ALT-001447,ANL-3009,2026-01-09T15:28:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005625,ALT-001448,ANL-3009,2026-01-10T00:24:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005626,ALT-001448,ANL-3009,2026-01-10T00:33:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005627,ALT-001448,ANL-3009,2026-01-10T00:37:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005628,ALT-001448,ANL-3009,2026-01-10T00:39:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005629,ALT-001449,ANL-3006,2026-01-09T03:28:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005630,ALT-001449,ANL-3006,2026-01-09T03:33:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005631,ALT-001449,ANL-3006,2026-01-09T03:34:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005632,ALT-001449,ANL-3006,2026-01-09T03:41:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005633,ALT-001450,ANL-3003,2026-01-09T18:39:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005634,ALT-001450,ANL-3003,2026-01-09T18:40:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005635,ALT-001450,ANL-3003,2026-01-09T18:46:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005636,ALT-001450,ANL-3003,2026-01-09T18:56:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005637,ALT-001451,ANL-3007,2026-01-09T14:02:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005638,ALT-001451,ANL-3007,2026-01-09T14:03:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005639,ALT-001451,ANL-3007,2026-01-09T14:07:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005640,ALT-001451,ANL-3007,2026-01-09T14:11:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005641,ALT-001452,ANL-3001,2026-01-09T00:27:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005642,ALT-001452,ANL-3001,2026-01-09T00:35:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005643,ALT-001452,ANL-3001,2026-01-09T00:44:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005644,ALT-001452,ANL-3001,2026-01-09T00:52:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005645,ALT-001453,ANL-3003,2026-01-09T07:07:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005646,ALT-001453,ANL-3003,2026-01-09T07:09:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005647,ALT-001453,ANL-3003,2026-01-09T07:14:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005648,ALT-001453,ANL-3003,2026-01-09T07:24:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005649,ALT-001454,ANL-3009,2026-01-09T12:50:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005650,ALT-001454,ANL-3009,2026-01-09T12:51:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005651,ALT-001454,ANL-3009,2026-01-09T12:59:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005652,ALT-001454,ANL-3009,2026-01-09T13:09:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005653,ALT-001455,ANL-3005,2026-01-09T16:11:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005654,ALT-001455,ANL-3005,2026-01-09T16:16:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005655,ALT-001455,ANL-3005,2026-01-09T16:17:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005656,ALT-001455,ANL-3005,2026-01-09T16:27:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005657,ALT-001456,ANL-3004,2026-01-09T01:52:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005658,ALT-001456,ANL-3004,2026-01-09T01:53:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005659,ALT-001456,ANL-3004,2026-01-09T01:57:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005660,ALT-001456,ANL-3004,2026-01-09T01:58:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005661,ALT-001457,ANL-3002,2026-01-09T02:09:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005662,ALT-001457,ANL-3002,2026-01-09T02:12:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005663,ALT-001457,ANL-3002,2026-01-09T02:16:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005664,ALT-001457,ANL-3002,2026-01-09T02:26:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005665,ALT-001458,ANL-3007,2026-01-09T17:06:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005666,ALT-001458,ANL-3007,2026-01-09T17:10:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005667,ALT-001458,ANL-3007,2026-01-09T17:18:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005668,ALT-001458,ANL-3007,2026-01-09T17:26:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005669,ALT-001459,ANL-3008,2026-01-09T05:12:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005670,ALT-001459,ANL-3008,2026-01-09T05:19:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005671,ALT-001459,ANL-3008,2026-01-09T05:21:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005672,ALT-001459,ANL-3008,2026-01-09T05:23:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005673,ALT-001460,ANL-3006,2026-01-09T17:17:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005674,ALT-001460,ANL-3006,2026-01-09T17:24:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005675,ALT-001460,ANL-3006,2026-01-09T17:34:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005676,ALT-001460,ANL-3006,2026-01-09T17:39:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005677,ALT-001461,ANL-3002,2026-01-09T21:50:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005678,ALT-001461,ANL-3002,2026-01-09T21:54:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005679,ALT-001461,ANL-3002,2026-01-09T21:56:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005680,ALT-001461,ANL-3002,2026-01-09T22:04:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005681,ALT-001462,ANL-3002,2026-01-09T03:31:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005682,ALT-001462,ANL-3002,2026-01-09T03:33:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005683,ALT-001463,ANL-3002,2026-01-09T09:59:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005684,ALT-001463,ANL-3002,2026-01-09T10:03:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005685,ALT-001463,ANL-3002,2026-01-09T10:10:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005686,ALT-001463,ANL-3002,2026-01-09T10:13:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005687,ALT-001464,ANL-3003,2026-01-09T11:33:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-005688,ALT-001464,ANL-3003,2026-01-09T11:37:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-005689,ALT-001464,ANL-3003,2026-01-09T11:44:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005690,ALT-001464,ANL-3003,2026-01-09T11:54:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-005691,ALT-001465,ANL-3002,2026-01-09T16:07:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005692,ALT-001465,ANL-3002,2026-01-09T16:16:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-005693,ALT-001465,ANL-3002,2026-01-09T16:26:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
