escalation_id,alert_id,case_id,required,required_level,trigger_reason,initiated,initiated_at,initiated_by,target_team,completed,completed_at,delay_minutes
ESC-001809,ALT-001809,CASE-001809,False,,Not required,False,,,,False,,
ESC-001810,ALT-001810,CASE-001810,False,,Not required,False,,,,False,,
ESC-001811,ALT-001811,CASE-001811,False,,Not required,False,,,,False,,
ESC-001812,ALT-001812,CASE-001812,True,L2,HIGH severity per policy,True,2026-01-12T21:09:00Z,ANL-3007,Incident Response,True,2026-01-12T21:24:00Z,41.0
ESC-001813,ALT-001813,CASE-001813,True,L2,HIGH severity per policy,True,2026-01-12T15:19:00Z,ANL-3007,Incident Response,True,2026-01-12T15:34:00Z,41.0
ESC-001814,ALT-001814,CASE-001814,False,,Not required,False,,,,False,,
ESC-001815,ALT-001815,CASE-001815,False,,Not required,False,,,,False,,
ESC-001816,ALT-001816,CASE-001816,False,,Not required,False,,,,False,,
ESC-001817,ALT-001817,CASE-001817,False,,Not required,False,,,,False,,
ESC-001818,ALT-001818,CASE-001818,False,,Not required,False,,,,False,,
ESC-001819,ALT-001819,CASE-001819,False,,Not required,False,,,,False,,
ESC-001820,ALT-001820,CASE-001820,True,L2,HIGH severity per policy,True,2026-01-12T10:19:00Z,ANL-3007,Incident Response,True,2026-01-12T10:34:00Z,18.0
ESC-001821,ALT-001821,CASE-001821,False,,Not required,False,,,,False,,
ESC-001822,ALT-001822,CASE-001822,False,,Not required,False,,,,False,,
ESC-001823,ALT-001823,CASE-001823,False,,Not required,False,,,,False,,
ESC-001824,ALT-001824,CASE-001824,False,,Not required,False,,,,False,,
ESC-001825,ALT-001825,CASE-001825,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-001826,ALT-001826,CASE-001826,True,L2,HIGH severity per policy,True,2026-01-13T00:23:00Z,ANL-3004,Incident Response,True,2026-01-13T00:38:00Z,56.0
ESC-001827,ALT-001827,CASE-001827,False,,Not required,False,,,,False,,
ESC-001828,ALT-001828,CASE-001828,True,L2,HIGH severity per policy,True,2026-01-12T13:31:00Z,ANL-3001,Incident Response,True,2026-01-12T13:46:00Z,50.0
ESC-001829,ALT-001829,CASE-001829,False,,Not required,False,,,,False,,
ESC-001830,ALT-001830,CASE-001830,False,,Not required,False,,,,False,,
ESC-001831,ALT-001831,CASE-001831,False,,Not required,False,,,,False,,
ESC-001832,ALT-001832,CASE-001832,True,L3,CRITICAL severity per policy,True,2026-01-12T19:01:00Z,ANL-3003,Incident Response,True,2026-01-12T19:16:00Z,16.0
ESC-001833,ALT-001833,CASE-001833,True,L2,HIGH severity per policy,True,2026-01-12T13:23:00Z,ANL-3003,Incident Response,True,2026-01-12T13:38:00Z,50.0
ESC-001834,ALT-001834,CASE-001834,True,L2,HIGH severity per policy,True,2026-01-12T10:27:00Z,ANL-3009,Incident Response,True,2026-01-12T10:42:00Z,56.0
ESC-001835,ALT-001835,CASE-001835,False,,Not required,False,,,,False,,
ESC-001836,ALT-001836,CASE-001836,True,L2,HIGH severity per policy,True,2026-01-12T03:29:00Z,ANL-3003,Incident Response,True,2026-01-12T03:44:00Z,34.0
ESC-001837,ALT-001837,CASE-001837,True,L3,CRITICAL severity per policy,True,2026-01-12T13:07:00Z,ANL-3006,Incident Response,True,2026-01-12T13:22:00Z,23.0
ESC-001838,ALT-001838,CASE-001838,False,,Not required,False,,,,False,,
ESC-001839,ALT-001839,CASE-001839,True,L3,CRITICAL severity per policy,True,2026-01-12T00:53:00Z,ANL-3008,Incident Response,True,2026-01-12T01:08:00Z,40.0
ESC-001840,ALT-001840,CASE-001840,False,,Not required,False,,,,False,,
ESC-001841,ALT-001841,CASE-001841,False,,Not required,False,,,,False,,
ESC-001842,ALT-001842,CASE-001842,False,,Not required,False,,,,False,,
ESC-001843,ALT-001843,CASE-001843,False,,Not required,False,,,,False,,
ESC-001844,ALT-001844,CASE-001844,True,L2,HIGH severity per policy,True,2026-01-14T00:30:00Z,ANL-3007,Incident Response,True,2026-01-14T00:45:00Z,40.0
ESC-001845,ALT-001845,CASE-001845,False,,Not required,False,,,,False,,
ESC-001846,ALT-001846,CASE-001846,False,,Not required,False,,,,False,,
ESC-001847,ALT-001847,CASE-001847,True,L2,HIGH severity per policy,True,2026-01-13T12:13:00Z,ANL-3009,Incident Response,True,2026-01-13T12:28:00Z,61.0
ESC-001848,ALT-001848,CASE-001848,False,,Not required,False,,,,False,,
ESC-001849,ALT-001849,CASE-001849,False,,Not required,False,,,,False,,
ESC-001850,ALT-001850,CASE-001850,False,,Not required,False,,,,False,,
ESC-001851,ALT-001851,CASE-001851,False,,Not required,False,,,,False,,
ESC-001852,ALT-001852,CASE-001852,True,L3,CRITICAL severity per policy,False,,,Incident Response,False,,
ESC-001853,ALT-001853,CASE-001853,False,,Not required,False,,,,False,,
ESC-001854,ALT-001854,CASE-001854,False,,Not required,False,,,,False,,
ESC-001855,ALT-001855,CASE-001855,False,,Not required,False,,,,False,,
ESC-001856,ALT-001856,CASE-001856,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-001857,ALT-001857,CASE-001857,False,,Not required,False,,,,False,,
ESC-001858,ALT-001858,CASE-001858,False,,Not required,False,,,,False,,
ESC-001859,ALT-001859,CASE-001859,False,,Not required,False,,,,False,,
ESC-001860,ALT-001860,CASE-001860,False,,Not required,False,,,,False,,
ESC-001861,ALT-001861,CASE-001861,False,,Not required,False,,,,False,,
ESC-001862,ALT-001862,CASE-001862,True,L2,HIGH severity per policy,True,2026-01-13T07:16:00Z,ANL-3009,Incident Response,True,2026-01-13T07:31:00Z,52.0
ESC-001863,ALT-001863,CASE-001863,False,,Not required,False,,,,False,,
ESC-001864,ALT-001864,CASE-001864,False,,Not required,False,,,,False,,
ESC-001865,ALT-001865,CASE-001865,False,,Not required,False,,,,False,,
ESC-001866,ALT-001866,CASE-001866,True,L2,HIGH severity per policy,True,2026-01-13T19:07:00Z,ANL-3008,Incident Response,True,2026-01-13T19:22:00Z,87.0
ESC-001867,ALT-001867,CASE-001867,False,,Not required,False,,,,False,,
ESC-001868,ALT-001868,CASE-001868,True,L2,HIGH severity per policy,True,2026-01-14T01:23:00Z,ANL-3002,Incident Response,True,2026-01-14T01:38:00Z,84.0
ESC-001869,ALT-001869,CASE-001869,True,L2,HIGH severity per policy,True,2026-01-13T21:27:00Z,ANL-3001,Incident Response,True,2026-01-13T21:42:00Z,36.0
ESC-001870,ALT-001870,CASE-001870,False,,Not required,False,,,,False,,
ESC-001871,ALT-001871,CASE-001871,False,,Not required,False,,,,False,,
ESC-001872,ALT-001872,CASE-001872,True,L2,HIGH severity per policy,True,2026-01-13T23:02:00Z,ANL-3004,Incident Response,True,2026-01-13T23:17:00Z,81.0
ESC-001873,ALT-001873,CASE-001873,False,,Not required,False,,,,False,,
ESC-001874,ALT-001874,CASE-001874,False,,Not required,False,,,,False,,
ESC-001875,ALT-001875,CASE-001875,False,,Not required,False,,,,False,,
ESC-001876,ALT-001876,CASE-001876,False,,Not required,False,,,,False,,
ESC-001877,ALT-001877,CASE-001877,False,,Not required,False,,,,False,,
ESC-001878,ALT-001878,CASE-001878,False,,Not required,False,,,,False,,
ESC-001879,ALT-001879,CASE-001879,True,L3,CRITICAL severity per policy,True,2026-01-13T20:30:00Z,ANL-3005,Incident Response,True,2026-01-13T20:45:00Z,27.0
ESC-001880,ALT-001880,CASE-001880,False,,Not required,False,,,,False,,
ESC-001881,ALT-001881,CASE-001881,False,,Not required,False,,,,False,,
ESC-001882,ALT-001882,CASE-001882,False,,Not required,False,,,,False,,
ESC-001883,ALT-001883,CASE-001883,False,,Not required,False,,,,False,,
ESC-001884,ALT-001884,CASE-001884,False,,Not required,False,,,,False,,
ESC-001885,ALT-001885,CASE-001885,True,L3,CRITICAL severity per policy,True,2026-01-14T23:04:00Z,ANL-3003,Incident Response,True,2026-01-14T23:19:00Z,32.0
ESC-001886,ALT-001886,CASE-001886,False,,Not required,False,,,,False,,
ESC-001887,ALT-001887,CASE-001887,True,L2,HIGH severity per policy,True,2026-01-14T02:55:00Z,ANL-3005,Incident Response,True,2026-01-14T03:10:00Z,69.0
ESC-001888,ALT-001888,CASE-001888,False,,Not required,False,,,,False,,
ESC-001889,ALT-001889,CASE-001889,False,,Not required,False,,,,False,,
ESC-001890,ALT-001890,CASE-001890,False,,Not required,False,,,,False,,
ESC-001891,ALT-001891,CASE-001891,True,L2,HIGH severity per policy,True,2026-01-14T14:10:00Z,ANL-3001,Incident Response,True,2026-01-14T14:25:00Z,55.0
ESC-001892,ALT-001892,CASE-001892,False,,Not required,False,,,,False,,
ESC-001893,ALT-001893,CASE-001893,False,,Not required,False,,,,False,,
ESC-001894,ALT-001894,CASE-001894,True,L3,CRITICAL severity per policy,True,2026-01-14T08:33:00Z,ANL-3006,Incident Response,True,2026-01-14T08:48:00Z,24.0
ESC-001895,ALT-001895,CASE-001895,False,,Not required,False,,,,False,,
ESC-001896,ALT-001896,CASE-001896,False,,Not required,False,,,,False,,
ESC-001897,ALT-001897,CASE-001897,False,,Not required,False,,,,False,,
ESC-001898,ALT-001898,CASE-001898,False,,Not required,False,,,,False,,
ESC-001899,ALT-001899,CASE-001899,False,,Not required,False,,,,False,,
ESC-001900,ALT-001900,CASE-001900,False,,Not required,False,,,,False,,
ESC-001901,ALT-001901,CASE-001901,False,,Not required,False,,,,False,,
ESC-001902,ALT-001902,CASE-001902,False,,Not required,False,,,,False,,
ESC-001903,ALT-001903,CASE-001903,False,,Not required,False,,,,False,,
ESC-001904,ALT-001904,CASE-001904,False,,Not required,False,,,,False,,
ESC-001905,ALT-001905,CASE-001905,False,,Not required,False,,,,False,,
ESC-001906,ALT-001906,CASE-001906,False,,Not required,False,,,,False,,
ESC-001907,ALT-001907,CASE-001907,False,,Not required,False,,,,False,,
ESC-001908,ALT-001908,CASE-001908,True,L2,HIGH severity per policy,True,2026-01-14T03:12:00Z,ANL-3004,Incident Response,True,2026-01-14T03:27:00Z,44.0
ESC-001909,ALT-001909,CASE-001909,False,,Not required,False,,,,False,,
ESC-001910,ALT-001910,CASE-001910,False,,Not required,False,,,,False,,
ESC-001911,ALT-001911,CASE-001911,False,,Not required,False,,,,False,,
ESC-001912,ALT-001912,CASE-001912,True,L2,HIGH severity per policy,True,2026-01-14T11:47:00Z,ANL-3007,Incident Response,True,2026-01-14T12:02:00Z,34.0
ESC-001913,ALT-001913,CASE-001913,False,,Not required,False,,,,False,,
ESC-001914,ALT-001914,CASE-001914,False,,Not required,False,,,,False,,
ESC-001915,ALT-001915,CASE-001915,False,,Not required,False,,,,False,,
ESC-001916,ALT-001916,CASE-001916,False,,Not required,False,,,,False,,
ESC-001917,ALT-001917,CASE-001917,False,,Not required,False,,,,False,,
ESC-001918,ALT-001918,CASE-001918,False,,Not required,False,,,,False,,
ESC-001919,ALT-001919,CASE-001919,True,L2,HIGH severity per policy,True,2026-01-14T08:58:00Z,ANL-3004,Incident Response,True,2026-01-14T09:13:00Z,38.0
ESC-001920,ALT-001920,CASE-001920,True,L2,HIGH severity per policy,True,2026-01-14T21:14:00Z,ANL-3002,Incident Response,True,2026-01-14T21:29:00Z,56.0
ESC-001921,ALT-001921,CASE-001921,False,,Not required,False,,,,False,,
ESC-001922,ALT-001922,CASE-001922,False,,Not required,False,,,,False,,
ESC-001923,ALT-001923,CASE-001923,False,,Not required,False,,,,False,,
ESC-001924,ALT-001924,CASE-001924,False,,Not required,False,,,,False,,
ESC-001925,ALT-001925,CASE-001925,False,,Not required,False,,,,False,,
ESC-001926,ALT-001926,CASE-001926,False,,Not required,False,,,,False,,
ESC-001927,ALT-001927,CASE-001927,False,,Not required,False,,,,False,,
ESC-001928,ALT-001928,CASE-001928,False,,Not required,False,,,,False,,
ESC-001929,ALT-001929,CASE-001929,False,,Not required,False,,,,False,,
ESC-001930,ALT-001930,CASE-001930,False,,Not required,False,,,,False,,
ESC-001931,ALT-001931,CASE-001931,False,,Not required,False,,,,False,,
ESC-001932,ALT-001932,CASE-001932,True,L2,HIGH severity per policy,True,2026-01-01T21:01:00Z,ANL-4011,Incident Response,True,2026-01-01T21:16:00Z,25.0
ESC-001933,ALT-001933,CASE-001933,True,L2,HIGH severity per policy,True,2026-01-01T22:20:00Z,ANL-4010,Incident Response,True,2026-01-01T22:35:00Z,177.0
ESC-001934,ALT-001934,CASE-001934,False,,Not required,False,,,,False,,
ESC-001935,ALT-001935,CASE-001935,True,L2,HIGH severity per policy,True,2026-01-01T16:01:00Z,ANL-4008,Incident Response,True,2026-01-01T16:16:00Z,70.0
ESC-001936,ALT-001936,CASE-001936,False,,Not required,False,,,,False,,
ESC-001937,ALT-001937,CASE-001937,False,,Not required,False,,,,False,,
ESC-001938,ALT-001938,CASE-001938,True,L3,CRITICAL severity per policy,True,2026-01-01T07:11:00Z,ANL-4011,Incident Response,True,2026-01-01T07:26:00Z,31.0
ESC-001939,ALT-001939,CASE-001939,False,,Not required,False,,,,False,,
ESC-001940,ALT-001940,CASE-001940,False,,Not required,False,,,,False,,
ESC-001941,ALT-001941,CASE-001941,False,,Not required,False,,,,False,,
ESC-001942,ALT-001942,CASE-001942,False,,Not required,False,,,,False,,
ESC-001943,ALT-001943,CASE-001943,False,,Not required,False,,,,False,,
ESC-001944,ALT-001944,CASE-001944,False,,Not required,False,,,,False,,
ESC-001945,ALT-001945,CASE-001945,False,,Not required,False,,,,False,,
ESC-001946,ALT-001946,CASE-001946,False,,Not required,False,,,,False,,
ESC-001947,ALT-001947,CASE-001947,True,L3,CRITICAL severity per policy,True,2026-01-01T22:53:00Z,ANL-4006,Incident Response,True,2026-01-01T23:08:00Z,28.0
ESC-001948,ALT-001948,CASE-001948,True,L2,HIGH severity per policy,True,2026-01-01T10:34:00Z,ANL-4002,Incident Response,True,2026-01-01T10:49:00Z,170.0
ESC-001949,ALT-001949,CASE-001949,False,,Not required,False,,,,False,,
ESC-001950,ALT-001950,CASE-001950,True,L2,HIGH severity per policy,True,2026-01-01T08:53:00Z,ANL-4010,Incident Response,True,2026-01-01T09:08:00Z,21.0
ESC-001951,ALT-001951,CASE-001951,False,,Not required,False,,,,False,,
ESC-001952,ALT-001952,CASE-001952,False,,Not required,False,,,,False,,
ESC-001953,ALT-001953,CASE-001953,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-001954,ALT-001954,CASE-001954,False,,Not required,False,,,,False,,
ESC-001955,ALT-001955,CASE-001955,False,,Not required,False,,,,False,,
ESC-001956,ALT-001956,CASE-001956,False,,Not required,False,,,,False,,
ESC-001957,ALT-001957,CASE-001957,False,,Not required,False,,,,False,,
ESC-001958,ALT-001958,CASE-001958,False,,Not required,False,,,,False,,
ESC-001959,ALT-001959,CASE-001959,True,L3,CRITICAL severity per policy,True,2026-01-01T20:01:00Z,ANL-4003,Incident Response,True,2026-01-01T20:16:00Z,85.0
ESC-001960,ALT-001960,CASE-001960,True,L2,HIGH severity per policy,True,2026-01-02T00:24:00Z,ANL-4013,Incident Response,True,2026-01-02T00:39:00Z,73.0
ESC-001961,ALT-001961,CASE-001961,True,L2,HIGH severity per policy,True,2026-01-01T07:09:00Z,ANL-4004,Incident Response,True,2026-01-01T07:24:00Z,355.0
ESC-001962,ALT-001962,CASE-001962,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-001963,ALT-001963,CASE-001963,False,,Not required,False,,,,False,,
ESC-001964,ALT-001964,CASE-001964,False,,Not required,False,,,,False,,
ESC-001965,ALT-001965,CASE-001965,False,,Not required,False,,,,False,,
ESC-001966,ALT-001966,CASE-001966,False,,Not required,False,,,,False,,
ESC-001967,ALT-001967,CASE-001967,False,,Not required,False,,,,False,,
ESC-001968,ALT-001968,CASE-001968,False,,Not required,False,,,,False,,
ESC-001969,ALT-001969,CASE-001969,False,,Not required,False,,,,False,,
ESC-001970,ALT-001970,CASE-001970,False,,Not required,False,,,,False,,
ESC-001971,ALT-001971,CASE-001971,False,,Not required,False,,,,False,,
ESC-001972,ALT-001972,CASE-001972,False,,Not required,False,,,,False,,
ESC-001973,ALT-001973,CASE-001973,False,,Not required,False,,,,False,,
ESC-001974,ALT-001974,CASE-001974,True,L3,CRITICAL severity per policy,True,2026-01-01T11:19:00Z,ANL-4013,Incident Response,True,2026-01-01T11:34:00Z,32.0
ESC-001975,ALT-001975,CASE-001975,False,,Not required,False,,,,False,,
ESC-001976,ALT-001976,CASE-001976,False,,Not required,False,,,,False,,
ESC-001977,ALT-001977,CASE-001977,False,,Not required,False,,,,False,,
ESC-001978,ALT-001978,CASE-001978,True,L3,CRITICAL severity per policy,True,2026-01-01T21:42:00Z,ANL-4010,Incident Response,True,2026-01-01T21:57:00Z,17.0
ESC-001979,ALT-001979,CASE-001979,False,,Not required,False,,,,False,,
ESC-001980,ALT-001980,CASE-001980,False,,Not required,False,,,,False,,
ESC-001981,ALT-001981,CASE-001981,False,,Not required,False,,,,False,,
ESC-001982,ALT-001982,CASE-001982,True,L3,CRITICAL severity per policy,True,2026-01-01T20:54:00Z,ANL-4001,Incident Response,True,2026-01-01T21:09:00Z,19.0
ESC-001983,ALT-001983,CASE-001983,False,,Not required,False,,,,False,,
ESC-001984,ALT-001984,CASE-001984,False,,Not required,False,,,,False,,
ESC-001985,ALT-001985,CASE-001985,True,L3,CRITICAL severity per policy,True,2026-01-01T05:11:00Z,ANL-4009,Incident Response,True,2026-01-01T05:26:00Z,86.0
ESC-001986,ALT-001986,CASE-001986,False,,Not required,False,,,,False,,
ESC-001987,ALT-001987,CASE-001987,False,,Not required,False,,,,False,,
ESC-001988,ALT-001988,CASE-001988,False,,Not required,False,,,,False,,
ESC-001989,ALT-001989,CASE-001989,False,,Not required,False,,,,False,,
ESC-001990,ALT-001990,CASE-001990,False,,Not required,False,,,,False,,
ESC-001991,ALT-001991,CASE-001991,False,,Not required,False,,,,False,,
ESC-001992,ALT-001992,CASE-001992,True,L2,HIGH severity per policy,True,2026-01-02T01:09:00Z,ANL-4008,Incident Response,True,2026-01-02T01:24:00Z,87.0
ESC-001993,ALT-001993,CASE-001993,False,,Not required,False,,,,False,,
ESC-001994,ALT-001994,CASE-001994,False,,Not required,False,,,,False,,
ESC-001995,ALT-001995,CASE-001995,False,,Not required,False,,,,False,,
ESC-001996,ALT-001996,CASE-001996,True,L2,HIGH severity per policy,True,2026-01-01T02:22:00Z,ANL-4001,Incident Response,True,2026-01-01T02:37:00Z,43.0
ESC-001997,ALT-001997,CASE-001997,False,,Not required,False,,,,False,,
ESC-001998,ALT-001998,CASE-001998,False,,Not required,False,,,,False,,
ESC-001999,ALT-001999,CASE-001999,False,,Not required,False,,,,False,,
ESC-002000,ALT-002000,CASE-002000,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-002001,ALT-002001,CASE-002001,False,,Not required,False,,,,False,,
ESC-002002,ALT-002002,CASE-002002,False,,Not required,False,,,,False,,
ESC-002003,ALT-002003,CASE-002003,False,,Not required,False,,,,False,,
ESC-002004,ALT-002004,CASE-002004,True,L2,HIGH severity per policy,True,2026-01-02T05:09:00Z,ANL-4012,Incident Response,True,2026-01-02T05:24:00Z,350.0
ESC-002005,ALT-002005,CASE-002005,False,,Not required,False,,,,False,,
ESC-002006,ALT-002006,CASE-002006,True,L3,CRITICAL severity per policy,True,2026-01-01T21:20:00Z,ANL-4004,Incident Response,True,2026-01-01T21:35:00Z,26.0
ESC-002007,ALT-002007,CASE-002007,False,,Not required,False,,,,False,,
ESC-002008,ALT-002008,CASE-002008,False,,Not required,False,,,,False,,
ESC-002009,ALT-002009,CASE-002009,True,L3,CRITICAL severity per policy,True,2026-01-01T23:58:00Z,ANL-4008,Incident Response,True,2026-01-02T00:13:00Z,21.0
ESC-002010,ALT-002010,CASE-002010,False,,Not required,False,,,,False,,
ESC-002011,ALT-002011,CASE-002011,False,,Not required,False,,,,False,,
ESC-002012,ALT-002012,CASE-002012,True,L2,HIGH severity per policy,True,2026-01-02T00:30:00Z,ANL-4008,Incident Response,True,2026-01-02T00:45:00Z,60.0
ESC-002013,ALT-002013,CASE-002013,False,,Not required,False,,,,False,,
ESC-002014,ALT-002014,CASE-002014,False,,Not required,False,,,,False,,
ESC-002015,ALT-002015,CASE-002015,False,,Not required,False,,,,False,,
ESC-002016,ALT-002016,CASE-002016,False,,Not required,False,,,,False,,
ESC-002017,ALT-002017,CASE-002017,True,L2,HIGH severity per policy,True,2026-01-01T21:18:00Z,ANL-4003,Incident Response,True,2026-01-01T21:33:00Z,48.0
ESC-002018,ALT-002018,CASE-002018,False,,Not required,False,,,,False,,
ESC-002019,ALT-002019,CASE-002019,False,,Not required,False,,,,False,,
ESC-002020,ALT-002020,CASE-002020,False,,Not required,False,,,,False,,
ESC-002021,ALT-002021,CASE-002021,False,,Not required,False,,,,False,,
ESC-002022,ALT-002022,CASE-002022,False,,Not required,False,,,,False,,
ESC-002023,ALT-002023,CASE-002023,False,,Not required,False,,,,False,,
ESC-002024,ALT-002024,CASE-002024,False,,Not required,False,,,,False,,
ESC-002025,ALT-002025,CASE-002025,False,,Not required,False,,,,False,,
ESC-002026,ALT-002026,CASE-002026,False,,Not required,False,,,,False,,
ESC-002027,ALT-002027,CASE-002027,False,,Not required,False,,,,False,,
ESC-002028,ALT-002028,CASE-002028,False,,Not required,False,,,,False,,
ESC-002029,ALT-002029,CASE-002029,False,,Not required,False,,,,False,,
ESC-002030,ALT-002030,CASE-002030,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-002031,ALT-002031,CASE-002031,True,L2,HIGH severity per policy,True,2026-01-01T09:12:00Z,ANL-4008,Incident Response,True,2026-01-01T09:27:00Z,74.0
ESC-002032,ALT-002032,CASE-002032,True,L3,CRITICAL severity per policy,False,,,Incident Response,False,,
ESC-002033,ALT-002033,CASE-002033,False,,Not required,False,,,,False,,
ESC-002034,ALT-002034,CASE-002034,False,,Not required,False,,,,False,,
ESC-002035,ALT-002035,CASE-002035,False,,Not required,False,,,,False,,
ESC-002036,ALT-002036,CASE-002036,True,L2,HIGH severity per policy,True,2026-01-01T07:53:00Z,ANL-4013,Incident Response,True,2026-01-01T08:08:00Z,70.0
ESC-002037,ALT-002037,CASE-002037,True,L3,CRITICAL severity per policy,True,2026-01-01T18:35:00Z,ANL-4007,Incident Response,True,2026-01-01T18:50:00Z,126.0
ESC-002038,ALT-002038,CASE-002038,False,,Not required,False,,,,False,,
ESC-002039,ALT-002039,CASE-002039,True,L3,CRITICAL severity per policy,True,2026-01-01T07:09:00Z,ANL-4005,Incident Response,True,2026-01-01T07:24:00Z,13.0
ESC-002040,ALT-002040,CASE-002040,False,,Not required,False,,,,False,,
ESC-002041,ALT-002041,CASE-002041,True,L3,CRITICAL severity per policy,True,2026-01-01T01:14:00Z,ANL-4011,Incident Response,True,2026-01-01T01:29:00Z,26.0
ESC-002042,ALT-002042,CASE-002042,True,L2,HIGH severity per policy,True,2026-01-01T06:13:00Z,ANL-4003,Incident Response,True,2026-01-01T06:28:00Z,22.0
ESC-002043,ALT-002043,CASE-002043,False,,Not required,False,,,,False,,
ESC-002044,ALT-002044,CASE-002044,False,,Not required,False,,,,False,,
ESC-002045,ALT-002045,CASE-002045,True,L2,HIGH severity per policy,True,2026-01-01T09:22:00Z,ANL-4011,Incident Response,True,2026-01-01T09:37:00Z,354.0
ESC-002046,ALT-002046,CASE-002046,False,,Not required,False,,,,False,,
ESC-002047,ALT-002047,CASE-002047,False,,Not required,False,,,,False,,
ESC-002048,ALT-002048,CASE-002048,False,,Not required,False,,,,False,,
ESC-002049,ALT-002049,CASE-002049,False,,Not required,False,,,,False,,
ESC-002050,ALT-002050,CASE-002050,False,,Not required,False,,,,False,,
ESC-002051,ALT-002051,CASE-002051,False,,Not required,False,,,,False,,
ESC-002052,ALT-002052,CASE-002052,False,,Not required,False,,,,False,,
ESC-002053,ALT-002053,CASE-002053,False,,Not required,False,,,,False,,
ESC-002054,ALT-002054,CASE-002054,False,,Not required,False,,,,False,,
ESC-002055,ALT-002055,CASE-002055,False,,Not required,False,,,,False,,
ESC-002056,ALT-002056,CASE-002056,False,,Not required,False,,,,False,,
ESC-002057,ALT-002057,CASE-002057,False,,Not required,False,,,,False,,
ESC-002058,ALT-002058,CASE-002058,False,,Not required,False,,,,False,,
ESC-002059,ALT-002059,CASE-002059,True,L3,CRITICAL severity per policy,True,2026-01-01T16:21:00Z,ANL-4013,Incident Response,True,2026-01-01T16:36:00Z,37.0
ESC-002060,ALT-002060,CASE-002060,False,,Not required,False,,,,False,,
ESC-002061,ALT-002061,CASE-002061,False,,Not required,False,,,,False,,
ESC-002062,ALT-002062,CASE-002062,True,L2,HIGH severity per policy,True,2026-01-02T02:47:00Z,ANL-4012,Incident Response,True,2026-01-02T03:02:00Z,171.0
ESC-002063,ALT-002063,CASE-002063,False,,Not required,False,,,,False,,
ESC-002064,ALT-002064,CASE-002064,False,,Not required,False,,,,False,,
ESC-002065,ALT-002065,CASE-002065,False,,Not required,False,,,,False,,
ESC-002066,ALT-002066,CASE-002066,False,,Not required,False,,,,False,,
ESC-002067,ALT-002067,CASE-002067,False,,Not required,False,,,,False,,
ESC-002068,ALT-002068,CASE-002068,True,L3,CRITICAL severity per policy,True,2026-01-01T09:15:00Z,ANL-4011,Incident Response,True,2026-01-01T09:30:00Z,40.0
ESC-002069,ALT-002069,CASE-002069,True,L2,HIGH severity per policy,True,2026-01-01T06:12:00Z,ANL-4008,Incident Response,True,2026-01-01T06:27:00Z,54.0
ESC-002070,ALT-002070,CASE-002070,False,,Not required,False,,,,False,,
ESC-002071,ALT-002071,CASE-002071,False,,Not required,False,,,,False,,
ESC-002072,ALT-002072,CASE-002072,False,,Not required,False,,,,False,,
ESC-002073,ALT-002073,CASE-002073,True,L3,CRITICAL severity per policy,True,2026-01-01T16:31:00Z,ANL-4008,Incident Response,True,2026-01-01T16:46:00Z,37.0
ESC-002074,ALT-002074,CASE-002074,False,,Not required,False,,,,False,,
ESC-002075,ALT-002075,CASE-002075,False,,Not required,False,,,,False,,
ESC-002076,ALT-002076,CASE-002076,False,,Not required,False,,,,False,,
ESC-002077,ALT-002077,CASE-002077,False,,Not required,False,,,,False,,
ESC-002078,ALT-002078,CASE-002078,False,,Not required,False,,,,False,,
ESC-002079,ALT-002079,CASE-002079,False,,Not required,False,,,,False,,
ESC-002080,ALT-002080,CASE-002080,False,,Not required,False,,,,False,,
ESC-002081,ALT-002081,CASE-002081,False,,Not required,False,,,,False,,
ESC-002082,ALT-002082,CASE-002082,False,,Not required,False,,,,False,,
ESC-002083,ALT-002083,CASE-002083,True,L2,HIGH severity per policy,True,2026-01-01T04:53:00Z,ANL-4001,Incident Response,True,2026-01-01T05:08:00Z,63.0
ESC-002084,ALT-002084,CASE-002084,False,,Not required,False,,,,False,,
ESC-002085,ALT-002085,CASE-002085,False,,Not required,False,,,,False,,
ESC-002086,ALT-002086,CASE-002086,True,L2,HIGH severity per policy,True,2026-01-01T20:51:00Z,ANL-4002,Incident Response,True,2026-01-01T21:06:00Z,86.0
ESC-002087,ALT-002087,CASE-002087,True,L3,CRITICAL severity per policy,True,2026-01-01T20:59:00Z,ANL-4004,Incident Response,True,2026-01-01T21:14:00Z,23.0
ESC-002088,ALT-002088,CASE-002088,False,,Not required,False,,,,False,,
ESC-002089,ALT-002089,CASE-002089,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-002090,ALT-002090,CASE-002090,True,L2,HIGH severity per policy,True,2026-01-01T21:12:00Z,ANL-4008,Incident Response,True,2026-01-01T21:27:00Z,67.0
ESC-002091,ALT-002091,CASE-002091,True,L2,HIGH severity per policy,True,2026-01-01T11:48:00Z,ANL-4006,Incident Response,True,2026-01-01T12:03:00Z,70.0
ESC-002092,ALT-002092,CASE-002092,False,,Not required,False,,,,False,,
